user_id,name,is_male,age,price_category,is_24hrs,is_outdoor,is_smoking_area,is_parking_area,is_pet_friendly,is_wifi,is_indoor,is_live_music,is_takeaway,is_kid_friendly,is_alcohol,is_in_mall,is_toilets,is_reservation,is_vip_room
2,Olivia_Smith,0,25,$,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0
2,Olivia_Smith,0,25,$,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
3,Liam_Williams,1,30,$$,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
4,Ava_Brown,0,21,$,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5,Noah_Taylor,1,15,$,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
6,Isabella_Davis,0,21,$,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0
